num_prefs,scale,scale_group,instance_idx,seed,satellites,tasks,hv,normalized_hv,igd_to_k200,nd_points,seconds,seconds_per_pref,avg_scheduled
200,s8_n200,medium,9,20260710,8,200,0.4195027993707031,100.0,0.0,22,3.667407512664795,0.018337037563323975,59.5
20,s10_n300,medium,0,20260701,10,300,0.3350125702443659,97.7252428775412,0.010764895908537951,9,0.39199352264404297,0.01959967613220215,78.15
50,s10_n300,medium,0,20260701,10,300,0.3390828428936701,98.91256663360483,0.007157176616001237,13,0.9434235095977783,0.018868470191955568,78.32
100,s10_n300,medium,0,20260701,10,300,0.33637543867995007,98.12280004615863,0.00398669473225076,24,3.7849879264831543,0.03784987926483154,78.08
150,s10_n300,medium,0,20260701,10,300,0.34045362585139843,99.3124325173795,0.0007507166662752834,23,5.831446886062622,0.038876312573750814,78.13333333333334
200,s10_n300,medium,0,20260701,10,300,0.3428106806182797,100.0,0.0,24,7.616223573684692,0.03808111786842346,78.14
20,s10_n300,medium,1,20260702,10,300,0.3296318674369835,95.51593111412316,0.014103922177638726,10,0.35582852363586426,0.01779142618179321,72.15
50,s10_n300,medium,1,20260702,10,300,0.34242901710908796,99.22410313050607,0.007936017692779853,16,0.847869873046875,0.0169573974609375,72.74
100,s10_n300,medium,1,20260702,10,300,0.34214305288670155,99.14124057483467,0.0028104192293894477,24,3.708111047744751,0.03708111047744751,72.72
150,s10_n300,medium,1,20260702,10,300,0.3446842695173037,99.87759739167387,0.001987105077140841,24,5.489039421081543,0.03659359614054362,72.76666666666667
200,s10_n300,medium,1,20260702,10,300,0.34510668910627773,100.0,0.0,23,7.2260284423828125,0.03613014221191406,72.76
20,s10_n300,medium,2,20260703,10,300,0.3299780220593011,98.298170684716,0.009976354267213472,14,0.36899638175964355,0.018449819087982176,73.95
50,s10_n300,medium,2,20260703,10,300,0.3314885301134237,98.74814058755427,0.006044243039028162,19,0.8651242256164551,0.017302484512329103,73.92
100,s10_n300,medium,2,20260703,10,300,0.33343661454036183,99.32846146563075,0.003077643209219177,17,3.6910970211029053,0.03691097021102905,74.0
150,s10_n300,medium,2,20260703,10,300,0.33546745846167714,99.93343582472792,0.0029495782134435857,17,5.640121936798096,0.0376008129119873,74.04
200,s10_n300,medium,2,20260703,10,300,0.33569090834628124,99.99999999999999,0.0,20,8.082936763763428,0.04041468381881714,74.02
20,s10_n300,medium,3,20260704,10,300,0.3305430341026674,98.70299142438334,0.01414802186585106,12,0.3719656467437744,0.018598282337188722,74.55
50,s10_n300,medium,3,20260704,10,300,0.3328535437256829,99.39292945960938,0.00774876045647867,18,0.8619751930236816,0.017239503860473633,74.28
100,s10_n300,medium,3,20260704,10,300,0.3338599355967874,99.6934467235501,0.0033028945657464746,25,3.810103416442871,0.03810103416442871,74.27
150,s10_n300,medium,3,20260704,10,300,0.334101298140826,99.76551965402068,0.003088384330090575,28,5.869393825531006,0.039129292170206706,74.23333333333333
200,s10_n300,medium,3,20260704,10,300,0.334886541261414,100.0,0.0,34,7.446233749389648,0.03723116874694824,74.215
20,s10_n300,medium,4,20260705,10,300,0.33801234404890695,98.52789810172249,0.012526178211115633,11,0.3765981197357178,0.01882990598678589,77.1
50,s10_n300,medium,4,20260705,10,300,0.34131490779607665,99.49056905171743,0.004941285297867037,22,0.7739441394805908,0.015478882789611816,77.34
100,s10_n300,medium,4,20260705,10,300,0.3424667398799911,99.82631890284652,0.004294611589603089,26,3.7326178550720215,0.037326178550720214,77.21
150,s10_n300,medium,4,20260705,10,300,0.34349281816121424,100.12541252506678,0.003824509061667,27,5.733511447906494,0.03822340965270996,77.19333333333333
200,s10_n300,medium,4,20260705,10,300,0.34306257472369417,100.0,0.0,27,7.765061140060425,0.038825305700302126,77.25
20,s10_n300,medium,5,20260706,10,300,0.3542866053582112,96.579152591502,0.019849066284600553,15,0.38407421112060547,0.019203710556030273,77.45
50,s10_n300,medium,5,20260706,10,300,0.3564024308662456,97.15593035139173,0.014178704089436774,20,0.9144785404205322,0.018289570808410646,77.42
100,s10_n300,medium,5,20260706,10,300,0.36120356961105127,98.4647292290087,0.0063526784567433416,21,3.779163360595703,0.03779163360595703,77.59
150,s10_n300,medium,5,20260706,10,300,0.36592925709814805,99.75295996088923,0.0022681891573619827,26,5.666449069976807,0.03777632713317871,77.52
200,s10_n300,medium,5,20260706,10,300,0.3668354876302621,100.0,0.0,30,7.5120320320129395,0.0375601601600647,77.565
20,s10_n300,medium,6,20260707,10,300,0.34221807325208214,97.58709279656007,0.018880852488491914,9,0.37906789779663086,0.018953394889831544,75.85
50,s10_n300,medium,6,20260707,10,300,0.346723416585031,98.8718389636305,0.006053535737516229,23,0.8851957321166992,0.017703914642333986,75.56
100,s10_n300,medium,6,20260707,10,300,0.3500121259685201,99.80964912876186,0.0029453162989121627,27,3.708115339279175,0.03708115339279175,75.53
150,s10_n300,medium,6,20260707,10,300,0.35239601875999116,100.48944130001568,0.0037816884226613335,30,5.71019434928894,0.038067962328592934,75.56
200,s10_n300,medium,6,20260707,10,300,0.3506796477332352,100.0,0.0,30,7.426409721374512,0.03713204860687256,75.545
20,s10_n300,medium,7,20260708,10,300,0.32951024264320294,97.05413515968301,0.015905979995987012,11,0.3614773750305176,0.01807386875152588,72.8
50,s10_n300,medium,7,20260708,10,300,0.33514643668145927,98.71422297239312,0.006941887348988468,19,0.8540561199188232,0.017081122398376464,72.96
100,s10_n300,medium,7,20260708,10,300,0.33907356453384174,99.87092145410674,0.0010937032184838511,28,3.690361738204956,0.03690361738204956,72.87
150,s10_n300,medium,7,20260708,10,300,0.33953570016224077,100.00703914617287,0.0020688097448646353,27,5.452934741973877,0.036352898279825845,72.86
200,s10_n300,medium,7,20260708,10,300,0.33951180143026394,100.0,0.0,28,7.317620754241943,0.03658810377120972,72.86
20,s10_n300,medium,8,20260709,10,300,0.3657415526259209,99.15242930517445,0.00869124929186702,12,0.38799381256103516,0.019399690628051757,78.85
50,s10_n300,medium,8,20260709,10,300,0.367804253338544,99.71162687274011,0.002528250943481157,23,0.9092531204223633,0.018185062408447264,79.06
100,s10_n300,medium,8,20260709,10,300,0.368490019742053,99.89753794670915,0.0014744747256996208,27,3.8414344787597656,0.03841434478759766,79.15
150,s10_n300,medium,8,20260709,10,300,0.3687612374636674,99.97106499272184,0.0009225221985253442,28,5.6760413646698,0.03784027576446533,79.16
200,s10_n300,medium,8,20260709,10,300,0.3688679694374709,100.0,0.0,28,7.581961154937744,0.03790980577468872,79.17
20,s10_n300,medium,9,20260710,10,300,0.35349597409124817,97.36223676318089,0.012204962953390061,14,0.3848257064819336,0.01924128532409668,78.1
50,s10_n300,medium,9,20260710,10,300,0.3614557045927441,99.55455922922886,0.007420803144812754,21,0.9222326278686523,0.018444652557373046,78.4
100,s10_n300,medium,9,20260710,10,300,0.36266256698784216,99.88696138049576,0.0038124480611965265,24,3.8261566162109375,0.03826156616210938,78.42
150,s10_n300,medium,9,20260710,10,300,0.36287885370286177,99.94653252104581,0.005725912433614158,24,5.748366832733154,0.03832244555155436,78.35333333333334
200,s10_n300,medium,9,20260710,10,300,0.36307297967185614,99.99999999999999,0.0,28,7.653622150421143,0.03826811075210571,78.39
20,s10_n400,medium,0,20260701,10,400,0.2465106142857257,97.23401499286523,0.009148990040773871,11,0.4056403636932373,0.020282018184661865,69.35
50,s10_n400,medium,0,20260701,10,400,0.250338907288862,98.74405260460301,0.006295873694793023,14,0.9712066650390625,0.01942413330078125,68.96
100,s10_n400,medium,0,20260701,10,400,0.24973017679764775,98.50394404018748,0.004319691204692378,19,4.549558162689209,0.04549558162689209,69.12
150,s10_n400,medium,0,20260701,10,400,0.2534361594703575,99.96573738245665,0.0015122489913926356,23,6.8719682693481445,0.0458131217956543,69.14
200,s10_n400,medium,0,20260701,10,400,0.2535230230941446,100.0,0.0,23,9.050795316696167,0.045253976583480834,69.115
20,s10_n400,medium,1,20260702,10,400,0.2582636565425377,98.04877186798002,0.017337718211505575,11,0.4150876998901367,0.020754384994506835,72.6
50,s10_n400,medium,1,20260702,10,400,0.2605850814280146,98.9300916094098,0.006260932972789517,21,1.003894567489624,0.02007789134979248,72.68
100,s10_n400,medium,1,20260702,10,400,0.2627196614070473,99.7404764239052,0.002539216110607362,32,4.467381715774536,0.04467381715774536,72.8
150,s10_n400,medium,1,20260702,10,400,0.26321906281014795,99.93007218390755,0.00162586484957238,34,6.8819568157196045,0.04587971210479736,72.78
200,s10_n400,medium,1,20260702,10,400,0.2634032549538536,100.0,0.0,36,9.208939552307129,0.04604469776153564,72.8
20,s10_n400,medium,2,20260703,10,400,0.2723903537421645,99.0458603441522,0.007294655801300834,13,0.42307519912719727,0.021153759956359864,75.95
50,s10_n400,medium,2,20260703,10,400,0.27390919990869894,99.5981391720479,0.004583558789691778,21,1.0271124839782715,0.02054224967956543,75.94
100,s10_n400,medium,2,20260703,10,400,0.27436505627639984,99.76389645938207,0.0015179668701783794,29,4.638602256774902,0.04638602256774902,76.01
150,s10_n400,medium,2,20260703,10,400,0.27655382314153365,100.55977008071874,0.0013660906426867943,30,6.941195011138916,0.046274633407592775,75.96
200,s10_n400,medium,2,20260703,10,400,0.27501437495287184,100.0,0.0,29,9.271717548370361,0.04635858774185181,75.97
20,s10_n400,medium,3,20260704,10,400,0.2710525098536214,98.76815902650266,0.010565295043367017,11,0.4235720634460449,0.021178603172302246,73.9
50,s10_n400,medium,3,20260704,10,400,0.2739651099619006,99.82947423376815,0.0028096521733908812,19,1.0179147720336914,0.02035829544067383,74.24
100,s10_n400,medium,3,20260704,10,400,0.2740964490156629,99.87733254932255,0.0036851904462313983,23,4.6236817836761475,0.04623681783676147,74.13
150,s10_n400,medium,3,20260704,10,400,0.2744130055356049,99.9926818029391,0.001420848922380297,27,7.055142402648926,0.04703428268432617,74.10666666666667
200,s10_n400,medium,3,20260704,10,400,0.2744330890898648,100.0,0.0,29,9.378724098205566,0.04689362049102783,74.13
20,s10_n400,medium,4,20260705,10,400,0.25841421006466253,98.36836182327863,0.009205451110803538,14,0.4350411891937256,0.02175205945968628,78.0
50,s10_n400,medium,4,20260705,10,400,0.2617634887603041,99.64330354764212,0.006399047742354198,20,1.0624687671661377,0.021249375343322753,77.74
100,s10_n400,medium,4,20260705,10,400,0.26199537935456807,99.73157538793397,0.00427164966676916,22,4.679147243499756,0.04679147243499756,77.85
150,s10_n400,medium,4,20260705,10,400,0.26263500388535943,99.97505587323772,0.0008240487964069837,27,7.076332330703735,0.04717554887135823,77.82666666666667
200,s10_n400,medium,4,20260705,10,400,0.2627005322391263,100.0,0.0,25,9.447952032089233,0.04723976016044617,77.81
20,s10_n400,medium,5,20260706,10,400,0.2629730824711026,99.04198283857637,0.01175747711937948,14,0.4203331470489502,0.02101665735244751,74.2
50,s10_n400,medium,5,20260706,10,400,0.2641965442028286,99.50276792995764,0.0065134648163645914,19,1.0083651542663574,0.02016730308532715,74.24
100,s10_n400,medium,5,20260706,10,400,0.2647408494102626,99.70776635225643,0.0031262480116966093,23,4.697891473770142,0.04697891473770142,74.2
150,s10_n400,medium,5,20260706,10,400,0.2649791417350277,99.79751296859516,0.0010284674844014794,30,6.949300765991211,0.04632867177327474,74.18666666666667
200,s10_n400,medium,5,20260706,10,400,0.2655167787782575,100.0,0.0,28,9.161426544189453,0.04580713272094727,74.16
20,s10_n400,medium,6,20260707,10,400,0.270369960602957,97.8224667049811,0.016305586599300065,12,0.4400360584259033,0.022001802921295166,77.25
50,s10_n400,medium,6,20260707,10,400,0.27498346926763917,99.49167876070484,0.006870161868768016,18,1.062004566192627,0.021240091323852538,77.2
100,s10_n400,medium,6,20260707,10,400,0.2760172878702377,99.8657243299913,0.0031240926021306754,23,4.701896667480469,0.04701896667480469,77.22
150,s10_n400,medium,6,20260707,10,400,0.2768801673122305,100.17792245768457,0.0006871993641909565,27,7.066849708557129,0.04711233139038086,77.18666666666667
200,s10_n400,medium,6,20260707,10,400,0.27638841025994065,100.0,0.0,27,9.369915962219238,0.04684957981109619,77.13
20,s10_n400,medium,7,20260708,10,400,0.26513876052960406,97.21288994706681,0.014452226731029487,12,0.42386865615844727,0.021193432807922363,75.25
50,s10_n400,medium,7,20260708,10,400,0.26976666677143524,98.90970764084285,0.006455066291219748,20,1.0397310256958008,0.020794620513916017,75.78
100,s10_n400,medium,7,20260708,10,400,0.2706359992698858,99.22844762563601,0.004867781754460514,24,4.677305698394775,0.04677305698394776,75.7
150,s10_n400,medium,7,20260708,10,400,0.2718484510649074,99.67299199432857,0.0029247725691803794,28,7.007369041442871,0.04671579360961914,75.7
200,s10_n400,medium,7,20260708,10,400,0.2727403337910993,100.0,0.0,26,9.274233341217041,0.0463711667060852,75.72
20,s10_n400,medium,8,20260709,10,400,0.27260760632537057,97.66790433499774,0.01134530760922527,12,0.45006275177001953,0.022503137588500977,81.4
50,s10_n400,medium,8,20260709,10,400,0.2757197119348356,98.7828872844568,0.004173583285414057,20,1.0980498790740967,0.021960997581481935,81.36
100,s10_n400,medium,8,20260709,10,400,0.2784950026595764,99.77719860489103,0.002864897536194709,27,4.769784212112427,0.04769784212112427,81.51
150,s10_n400,medium,8,20260709,10,400,0.2788224539160432,99.89451550012397,0.0014775228082197576,30,7.23613166809082,0.04824087778727214,81.46
200,s10_n400,medium,8,20260709,10,400,0.27911687895988363,100.0,0.0,31,9.556232690811157,0.04778116345405579,81.48
20,s10_n400,medium,9,20260710,10,400,0.2639243875613858,99.05768831249382,0.020095214824798535,11,0.4373502731323242,0.02186751365661621,78.25
50,s10_n400,medium,9,20260710,10,400,0.26341169672165055,98.86526210333437,0.0112923474000601,18,1.0699517726898193,0.021399035453796386,77.96
100,s10_n400,medium,9,20260710,10,400,0.2664206077153068,99.99458467228534,0.009474199345282786,23,4.7479798793792725,0.04747979879379272,78.01
150,s10_n400,medium,9,20260710,10,400,0.2665324770204073,100.03657213262869,0.011438405540012879,25,7.116018295288086,0.04744012196858724,78.04
200,s10_n400,medium,9,20260710,10,400,0.2664350360456553,100.0,0.0,30,9.492281198501587,0.047461405992507935,78.035
20,s15_n400,large,0,20260701,15,400,0.3606798719808384,98.01579302167836,0.013534970433068191,14,0.7336041927337646,0.036680209636688235,107.55
50,s15_n400,large,0,20260701,15,400,0.36252562935434984,98.51738289886438,0.010079548433010612,18,1.8623337745666504,0.03724667549133301,107.3
100,s15_n400,large,0,20260701,15,400,0.36675959261813346,99.66797459849337,0.0037898252303587817,27,7.148235082626343,0.07148235082626343,107.37
150,s15_n400,large,0,20260701,15,400,0.3660220581679936,99.46754748950542,0.0030851080576664784,30,10.77147388458252,0.0718098258972168,107.32
200,s15_n400,large,0,20260701,15,400,0.3679813842867813,100.0,0.0,28,14.366491794586182,0.0718324589729309,107.34
20,s15_n400,large,1,20260702,15,400,0.3555435665486171,96.61769233383738,0.009653676967233831,15,0.7395331859588623,0.03697665929794312,110.9
50,s15_n400,large,1,20260702,15,400,0.36356636039258733,98.79785786122719,0.005339729529099907,21,1.8916747570037842,0.03783349514007568,110.74
100,s15_n400,large,1,20260702,15,400,0.3677830228703119,99.94372080540374,0.0016124559517696703,26,7.219233512878418,0.07219233512878417,110.85
150,s15_n400,large,1,20260702,15,400,0.3652406026594452,99.25282720802724,0.0022791520947664035,28,10.885275840759277,0.07256850560506185,110.82666666666667
200,s15_n400,large,1,20260702,15,400,0.36799012474871423,100.0,0.0,31,14.533738136291504,0.07266869068145752,110.88
20,s15_n400,large,2,20260703,15,400,0.368590997093383,97.29185377198057,0.010755891970266796,14,0.7451784610748291,0.037258923053741455,111.4
50,s15_n400,large,2,20260703,15,400,0.3757409963453451,99.17913991618181,0.008347089377295659,21,1.8968074321746826,0.03793614864349365,111.58
100,s15_n400,large,2,20260703,15,400,0.3788761997093734,100.00669606824158,0.003141295339142224,33,7.874907732009888,0.07874907732009888,111.57
150,s15_n400,large,2,20260703,15,400,0.3785642962545402,99.92436723884013,0.0012552342084553713,35,11.320852756500244,0.07547235171000163,111.66
200,s15_n400,large,2,20260703,15,400,0.3788508315991558,100.00000000000001,0.0,35,15.489138126373291,0.07744569063186646,111.66
20,s15_n400,large,3,20260704,15,400,0.3433491160862575,98.07001553598177,0.012729908598143068,11,0.7357468605041504,0.03678734302520752,107.95
50,s15_n400,large,3,20260704,15,400,0.3483053598571726,99.4856560046517,0.004608533173512993,26,1.8434138298034668,0.03686827659606934,107.88
100,s15_n400,large,3,20260704,15,400,0.34775667628818513,99.32893678327055,0.00338479851664948,35,7.219854116439819,0.0721985411643982,107.81
150,s15_n400,large,3,20260704,15,400,0.34940239713312127,99.79900022968475,0.002713086014872546,37,10.667204141616821,0.07111469427744548,107.87333333333333
200,s15_n400,large,3,20260704,15,400,0.35010610960929556,100.0,0.0,42,14.40595531463623,0.07202977657318116,107.91
20,s15_n400,large,4,20260705,15,400,0.3807734917066863,98.32793962151285,0.012192100264844002,12,0.7555882930755615,0.03777941465377808,112.1
50,s15_n400,large,4,20260705,15,400,0.3840386410177472,99.17110599550125,0.007282677278294822,21,1.9032745361328125,0.03806549072265625,111.98
100,s15_n400,large,4,20260705,15,400,0.386840643204195,99.89467291339113,0.0024584886585866206,30,7.463428258895874,0.07463428258895874,111.81
150,s15_n400,large,4,20260705,15,400,0.386453874896314,99.79479691978041,0.004708960181382015,29,11.098519086837769,0.07399012724558512,111.76666666666667
200,s15_n400,large,4,20260705,15,400,0.387248520789078,100.0,0.0,29,14.772473812103271,0.07386236906051635,111.905
20,s15_n400,large,5,20260706,15,400,0.38251115675777064,98.79233266009356,0.011926908408688363,12,0.739180326461792,0.0369590163230896,114.75
50,s15_n400,large,5,20260706,15,400,0.38536154712694515,99.52851174555992,0.009573199809131822,20,1.9867348670959473,0.039734697341918944,115.16
100,s15_n400,large,5,20260706,15,400,0.38671895888414254,99.8790946540702,0.005026838541710336,29,7.512186288833618,0.07512186288833618,115.08
150,s15_n400,large,5,20260706,15,400,0.3872052241707731,100.00468388489172,0.0026910654907195946,31,11.29246187210083,0.07528307914733887,115.10666666666667
200,s15_n400,large,5,20260706,15,400,0.38718708877321933,99.99999999999999,0.0,34,15.037578821182251,0.07518789410591126,115.095
20,s15_n400,large,6,20260707,15,400,0.3819166405698625,99.23841238875634,0.011111912231010417,12,0.7107882499694824,0.03553941249847412,113.6
50,s15_n400,large,6,20260707,15,400,0.38136687148205956,99.09555867237317,0.00610558300829383,21,1.9463353157043457,0.038926706314086915,113.3
100,s15_n400,large,6,20260707,15,400,0.3823458366496766,99.34993603826445,0.006395465665407283,28,7.348465442657471,0.0734846544265747,113.11
150,s15_n400,large,6,20260707,15,400,0.3817394671507646,99.19237509432861,0.003308342058628448,35,11.088346242904663,0.0739223082860311,113.07333333333334
200,s15_n400,large,6,20260707,15,400,0.384847592153876,100.0,0.0,40,14.801033735275269,0.07400516867637634,113.15
20,s15_n400,large,7,20260708,15,400,0.39423276581620825,98.63497579390128,0.009575954726039329,13,0.7670674324035645,0.038353371620178225,112.95
50,s15_n400,large,7,20260708,15,400,0.3982823491291698,99.64816035562177,0.005720979241930989,22,1.698209285736084,0.03396418571472168,113.3
100,s15_n400,large,7,20260708,15,400,0.3991035900964663,99.85363054976592,0.0029005010823726753,32,7.375472784042358,0.07375472784042358,113.34
150,s15_n400,large,7,20260708,15,400,0.39933880480196604,99.91248003868475,0.002045033403545811,34,11.106205701828003,0.07404137134552002,113.42
200,s15_n400,large,7,20260708,15,400,0.3996886121206755,100.0,0.0,41,14.878976345062256,0.07439488172531128,113.48
20,s15_n400,large,8,20260709,15,400,0.3764959737591332,99.17214298168119,0.006920092833908627,15,0.7886557579040527,0.03943278789520264,113.15
50,s15_n400,large,8,20260709,15,400,0.3787071133083598,99.75457536558935,0.005266934755863501,27,1.898247241973877,0.03796494483947754,113.16
100,s15_n400,large,8,20260709,15,400,0.379226549085678,99.8913990310954,0.0052156967186376985,31,7.381272554397583,0.07381272554397583,113.08
150,s15_n400,large,8,20260709,15,400,0.3791869992682712,99.8809812831774,0.0020125897712313786,38,11.133498668670654,0.07422332445780436,112.98666666666666
200,s15_n400,large,8,20260709,15,400,0.37963884054484787,100.0,0.0,42,14.71692180633545,0.07358460903167724,112.945
20,s15_n400,large,9,20260710,15,400,0.36473586494328625,97.99746738495504,0.00936645562179802,13,0.731410026550293,0.036570501327514646,107.6
50,s15_n400,large,9,20260710,15,400,0.3678231707489686,98.82696669960782,0.007168415337111066,22,1.8601515293121338,0.03720303058624268,107.64
100,s15_n400,large,9,20260710,15,400,0.3687008771037704,99.06278940898584,0.0029436055704152564,34,7.25733757019043,0.0725733757019043,107.52
150,s15_n400,large,9,20260710,15,400,0.3706161019983168,99.57737326864368,0.0026390955877512,34,10.852478265762329,0.0723498551050822,107.69333333333333
200,s15_n400,large,9,20260710,15,400,0.3721890725099309,100.0,0.0,38,14.580919742584229,0.07290459871292114,107.63
20,s20_n600,large,0,20260701,20,600,0.2696932042522837,98.10147206782366,0.013077153731572432,11,1.2881031036376953,0.06440515518188476,117.4
50,s20_n600,large,0,20260701,20,600,0.27402444097444223,99.67696856391073,0.005005037779844146,26,3.2269349098205566,0.06453869819641113,117.62
100,s20_n600,large,0,20260701,20,600,0.27441768332804933,99.8200112997306,0.0033883529161361854,30,13.091094255447388,0.13091094255447389,117.52
150,s20_n600,large,0,20260701,20,600,0.27479451141506545,99.95708331144581,0.002416799193849659,38,19.391911268234253,0.12927940845489502,117.47333333333333
200,s20_n600,large,0,20260701,20,600,0.2749124947542357,100.0,0.0,37,25.8577938079834,0.129288969039917,117.545
20,s20_n600,large,1,20260702,20,600,0.3469943102036561,99.25995897881161,0.009478661565849297,13,1.6731197834014893,0.08365598917007447,151.95
50,s20_n600,large,1,20260702,20,600,0.34750183450137545,99.4051395754122,0.004793093136348051,21,4.114603281021118,0.08229206562042236,152.7
100,s20_n600,large,1,20260702,20,600,0.34895569752284855,99.82102646355031,0.0029948199370729164,32,14.94145679473877,0.1494145679473877,152.39
150,s20_n600,large,1,20260702,20,600,0.3493462573027216,99.93274860592844,0.0017874404450530287,36,22.41196608543396,0.1494131072362264,152.46
200,s20_n600,large,1,20260702,20,600,0.3495813556378023,100.0,0.0,37,29.943753480911255,0.14971876740455628,152.48
20,s20_n600,large,2,20260703,20,600,0.3148004268954339,98.31598246292987,0.008469776467866388,14,1.3951756954193115,0.06975878477096557,129.7
50,s20_n600,large,2,20260703,20,600,0.3194605228316093,99.77138681182161,0.0052768731535738946,24,3.532602071762085,0.0706520414352417,129.72
100,s20_n600,large,2,20260703,20,600,0.319133028414599,99.66910634264617,0.0025860284644978523,32,13.782000303268433,0.13782000303268432,129.75
150,s20_n600,large,2,20260703,20,600,0.3193240542642315,99.72876602693457,0.0018171100697769583,42,20.65889573097229,0.13772597153981528,129.62666666666667
200,s20_n600,large,2,20260703,20,600,0.32019252517171326,100.0,0.0,39,27.25175189971924,0.1362587594985962,129.72
20,s20_n600,large,3,20260704,20,600,0.3254702129424957,98.8931990236532,0.010201627147411373,16,1.5860323905944824,0.07930161952972412,143.3
50,s20_n600,large,3,20260704,20,600,0.3237234920718871,98.36246285233302,0.00511255186245682,27,3.9288265705108643,0.07857653141021728,143.56
100,s20_n600,large,3,20260704,20,600,0.3278279276865057,99.6095839466003,0.008795045645209209,27,14.49819803237915,0.1449819803237915,143.46
150,s20_n600,large,3,20260704,20,600,0.329701099403522,100.17874184815334,0.00732076208319161,42,21.80891251564026,0.1453927501042684,143.68
200,s20_n600,large,3,20260704,20,600,0.32911283703609384,100.0,0.0,44,29.017923831939697,0.14508961915969848,143.625
20,s20_n600,large,4,20260705,20,600,0.3230970976074539,99.25269837911878,0.0102155571314147,13,1.490661859512329,0.07453309297561646,138.8
50,s20_n600,large,4,20260705,20,600,0.3213622343279985,98.71976303838107,0.007585514177683488,23,3.7092368602752686,0.07418473720550538,138.94
100,s20_n600,large,4,20260705,20,600,0.32502497911264217,99.84492728789594,0.0032667418849115113,35,14.214862585067749,0.1421486258506775,138.95
150,s20_n600,large,4,20260705,20,600,0.3247189982242956,99.75093254437853,0.0016727540685670648,45,21.41134524345398,0.14274230162302654,138.96
200,s20_n600,large,4,20260705,20,600,0.32552978698202173,100.0,0.0,39,28.619669198989868,0.14309834599494933,138.995
20,s20_n600,large,5,20260706,20,600,0.3284920349838665,98.40709360625137,0.009021656808044136,13,1.510791540145874,0.0755395770072937,138.15
50,s20_n600,large,5,20260706,20,600,0.33163481090381824,99.34858201754069,0.0070420589336224245,20,3.7492263317108154,0.07498452663421631,138.02
100,s20_n600,large,5,20260706,20,600,0.3331102886912345,99.79059419828458,0.00432697567794209,28,14.212544441223145,0.14212544441223143,138.46
150,s20_n600,large,5,20260706,20,600,0.3338659981802504,100.01698378008487,0.0030847887734033346,38,21.209064722061157,0.14139376481374105,138.44
200,s20_n600,large,5,20260706,20,600,0.3338093047420302,100.0,0.0,42,28.37741732597351,0.14188708662986754,138.43
20,s20_n600,large,6,20260707,20,600,0.2663134863866,98.30275520735628,0.009802502674048115,12,1.276639461517334,0.0638319730758667,116.95
50,s20_n600,large,6,20260707,20,600,0.26825614858425817,99.01983885587174,0.005327724668829821,22,3.137233018875122,0.06274466037750244,117.28
100,s20_n600,large,6,20260707,20,600,0.2704950091595233,99.84625649644964,0.003102436388581192,38,12.851417541503906,0.12851417541503907,117.1
150,s20_n600,large,6,20260707,20,600,0.2712199785136445,100.11386023638023,0.0026363096744334933,36,19.147480487823486,0.12764986991882324,117.12666666666667
200,s20_n600,large,6,20260707,20,600,0.27091151801884694,100.0,0.0,39,25.483543634414673,0.12741771817207337,117.075
20,s20_n600,large,7,20260708,20,600,0.30671050867419203,98.42763822191098,0.009530555256093134,15,1.5156691074371338,0.07578345537185668,137.9
50,s20_n600,large,7,20260708,20,600,0.3091012237908767,99.19485172109582,0.004943905588564883,25,3.733510732650757,0.07467021465301514,137.96
100,s20_n600,large,7,20260708,20,600,0.3101796005623776,99.54091772056555,0.00495357421982461,39,14.177404642105103,0.14177404642105101,138.28
150,s20_n600,large,7,20260708,20,600,0.3109118811858954,99.77591668620286,0.003677004778744333,36,21.262596607208252,0.141750644048055,138.26
200,s20_n600,large,7,20260708,20,600,0.31161014753061017,100.0,0.0,46,28.12891960144043,0.14064459800720214,138.265
20,s20_n600,large,8,20260709,20,600,0.30667002442557745,98.59884356776669,0.014380348219845698,13,1.4326579570770264,0.07163289785385132,131.6
50,s20_n600,large,8,20260709,20,600,0.30833914000296336,99.13548834098656,0.006981309124728328,23,3.567732334136963,0.07135464668273926,131.02
100,s20_n600,large,8,20260709,20,600,0.308930233096516,99.3255333105735,0.00444381191927694,34,13.67697811126709,0.1367697811126709,131.15
150,s20_n600,large,8,20260709,20,600,0.31018673426332743,99.72951658941274,0.005026593473494664,33,20.68056631088257,0.13787044207255045,131.04
200,s20_n600,large,8,20260709,20,600,0.31102801344196707,100.0,0.0,32,27.754287481307983,0.1387714374065399,131.08
20,s20_n600,large,9,20260710,20,600,0.23757879150791117,96.95928576368934,0.014961991599695018,13,1.1546401977539062,0.057732009887695314,104.8
50,s20_n600,large,9,20260710,20,600,0.2426724015489975,99.03806050788212,0.00473355183153664,30,2.8963422775268555,0.05792684555053711,105.06
100,s20_n600,large,9,20260710,20,600,0.24453152497321495,99.79679523422098,0.003331042604121532,33,12.139026641845703,0.12139026641845703,104.82
150,s20_n600,large,9,20260710,20,600,0.24539822865893782,100.15050934229888,0.0022706221093143626,42,18.302616834640503,0.12201744556427002,104.88666666666667
200,s20_n600,large,9,20260710,20,600,0.2450294364656747,100.0,0.0,48,24.3868887424469,0.1219344437122345,104.865
20,s20_n800,large,0,20260701,20,800,0.2363169150816267,98.6233862378037,0.01115142234579151,14,1.7694785594940186,0.08847392797470092,131.2
