inst_idx,scale,instance_idx,seed,file,method,front_type,point_idx,f1,f2
,s5_n150,0,20260701,,KDPCS,all,36,0.20650036081818923,0.9373150135068579
,s5_n150,0,20260701,,KDPCS,all,37,0.20650036081818923,0.9373150135068579
,s5_n150,0,20260701,,KDPCS,all,38,0.20650036081818923,0.9373150135068579
,s5_n150,0,20260701,,KDPCS,all,39,0.20650036081818923,0.9373150135068579
,s5_n150,0,20260701,,KDPCS,all,40,0.20650036081818923,0.9373150135068579
,s5_n150,0,20260701,,KDPCS,all,41,0.20650036081818923,0.9373150135068579
,s5_n150,0,20260701,,KDPCS,all,42,0.20650036081818923,0.9373150135068579
,s5_n150,0,20260701,,KDPCS,all,43,0.20650036081818923,0.9373150135068579
,s5_n150,0,20260701,,KDPCS,all,44,0.20650036081818923,0.9373150135068579
,s5_n150,0,20260701,,KDPCS,all,45,0.20650036081818923,0.9373150135068579
,s5_n150,0,20260701,,KDPCS,all,46,0.20650036081818923,0.9373150135068579
,s5_n150,0,20260701,,KDPCS,all,47,0.20650036081818923,0.9373150135068579
,s5_n150,0,20260701,,KDPCS,all,48,0.2220888880730649,0.9309723809188938
,s5_n150,0,20260701,,KDPCS,all,49,0.2115467119736556,0.9330744013460276
,s5_n150,0,20260701,,KDPCS,nd,0,0.20650036081818926,0.9373150135068581
,s5_n150,0,20260701,,KDPCS,nd,1,0.2115467119736556,0.9330744013460276
,s5_n150,0,20260701,,KDPCS,nd,2,0.2220888880730649,0.9309723809188938
,s5_n150,0,20260701,,KDPCS,nd,3,0.3036189527403537,0.9108367589246933
,s5_n150,0,20260701,,KDPCS,nd,4,0.3079352476070806,0.8522261049627604
,s5_n150,0,20260701,,KDPCS,nd,5,0.32981403236017925,0.7882795164958217
,s5_n150,0,20260701,,KDPCS,nd,6,0.3426430910977939,0.7828765460874495
,s5_n150,0,20260701,,KDPCS,nd,7,0.3478383018692253,0.7560343588780066
,s5_n150,0,20260701,,KDPCS,nd,8,0.35429327900089835,0.6912598389407795
,s5_n150,0,20260701,,KDPCS,nd,9,0.3553194510317895,0.47707309575856666
,s5_n150,0,20260701,,KDPCS,nd,10,0.3611876721749378,0.46232206717464586
,s5_n150,0,20260701,,KDPCS,union_ref_nd,0,0.20650036081818926,0.9373150135068581
,s5_n150,0,20260701,,KDPCS,union_ref_nd,1,0.2115467119736556,0.9330744013460276
,s5_n150,0,20260701,,KDPCS,union_ref_nd,2,0.2220888880730649,0.9309723809188938
,s5_n150,0,20260701,,KDPCS,union_ref_nd,3,0.3036189527403537,0.9108367589246933
,s5_n150,0,20260701,,KDPCS,union_ref_nd,4,0.3079352476070806,0.8522261049627604
,s5_n150,0,20260701,,KDPCS,union_ref_nd,5,0.32981403236017925,0.7882795164958217
,s5_n150,0,20260701,,KDPCS,union_ref_nd,6,0.3426430910977939,0.7828765460874495
,s5_n150,0,20260701,,KDPCS,union_ref_nd,7,0.3478383018692253,0.7560343588780066
,s5_n150,0,20260701,,KDPCS,union_ref_nd,8,0.35429327900089835,0.6912598389407795
,s5_n150,0,20260701,,KDPCS,union_ref_nd,9,0.3553194510317895,0.47707309575856666
,s5_n150,0,20260701,,KDPCS,union_ref_nd,10,0.3611876721749378,0.46232206717464586
,s5_n200,0,20260701,,KDPCS,all,0,0.2897502089292081,0.43352448674347793
,s5_n200,0,20260701,,KDPCS,all,1,0.289750208929208,0.43352448674347793
,s5_n200,0,20260701,,KDPCS,all,2,0.2856676312573854,0.4864378868948882
,s5_n200,0,20260701,,KDPCS,all,3,0.2811292620175706,0.5243935200419807
,s5_n200,0,20260701,,KDPCS,all,4,0.2800813176503065,0.5940757022995647
,s5_n200,0,20260701,,KDPCS,all,5,0.2800813176503065,0.5940757022995647
,s5_n200,0,20260701,,KDPCS,all,6,0.2754605278243254,0.6513424086628609
,s5_n200,0,20260701,,KDPCS,all,7,0.27517255908707644,0.6513424086628609
,s5_n200,0,20260701,,KDPCS,all,8,0.2770807263840269,0.6892980418099534
,s5_n200,0,20260701,,KDPCS,all,9,0.25243248086631115,0.7294933350036722
,s5_n200,0,20260701,,KDPCS,all,10,0.24957109375155825,0.7610367545310747
,s5_n200,0,20260701,,KDPCS,all,11,0.24122565393837367,0.7924945987832507
,s5_n200,0,20260701,,KDPCS,all,12,0.2444720008013054,0.7924945987832509
,s5_n200,0,20260701,,KDPCS,all,13,0.2444720008013054,0.7924945987832509
,s5_n200,0,20260701,,KDPCS,all,14,0.24125560755041497,0.7924945987832509
,s5_n200,0,20260701,,KDPCS,all,15,0.22607002602319304,0.8492481073063584
,s5_n200,0,20260701,,KDPCS,all,16,0.2187449292607689,0.8779873070368925
,s5_n200,0,20260701,,KDPCS,all,17,0.20021660047336096,0.9112052538966867
,s5_n200,0,20260701,,KDPCS,all,18,0.20021660047336096,0.9112052538966867
,s5_n200,0,20260701,,KDPCS,all,19,0.20021660047336096,0.9112052538966867
,s5_n200,0,20260701,,KDPCS,all,20,0.19213023819746017,0.9112052538966867
,s5_n200,0,20260701,,KDPCS,all,21,0.19213023819746017,0.9112052538966867
,s5_n200,0,20260701,,KDPCS,all,22,0.1921302381974602,0.9112052538966868
,s5_n200,0,20260701,,KDPCS,all,23,0.1921302381974602,0.9112052538966868
,s5_n200,0,20260701,,KDPCS,all,24,0.1921302381974602,0.9112052538966868
,s5_n200,0,20260701,,KDPCS,all,25,0.19413850501273983,0.9112052538966867
,s5_n200,0,20260701,,KDPCS,all,26,0.19413850501273983,0.9112052538966867
,s5_n200,0,20260701,,KDPCS,all,27,0.19413850501273983,0.9112052538966867
,s5_n200,0,20260701,,KDPCS,all,28,0.19413850501273983,0.9112052538966867
,s5_n200,0,20260701,,KDPCS,all,29,0.19067227961324776,0.92517319824989
,s5_n200,0,20260701,,KDPCS,all,30,0.1910002677732857,0.9251731982498902
,s5_n200,0,20260701,,KDPCS,all,31,0.1910002677732857,0.9251731982498902
,s5_n200,0,20260701,,KDPCS,all,32,0.18767011692010235,0.8804786856937721
,s5_n200,0,20260701,,KDPCS,all,33,0.1867937924790055,0.8804786856937721
,s5_n200,0,20260701,,KDPCS,all,34,0.18200708604970564,0.894286965416189
,s5_n200,0,20260701,,KDPCS,all,35,0.1755159410135283,0.9072742480964902
,s5_n200,0,20260701,,KDPCS,all,36,0.1755159410135283,0.9072742480964902
,s5_n200,0,20260701,,KDPCS,all,37,0.1755159410135283,0.9072742480964902
,s5_n200,0,20260701,,KDPCS,all,38,0.1736491712418695,0.9381604809301917
,s5_n200,0,20260701,,KDPCS,all,39,0.1736491712418695,0.9381604809301917
,s5_n200,0,20260701,,KDPCS,all,40,0.1736491712418695,0.9381604809301917
,s5_n200,0,20260701,,KDPCS,all,41,0.18229575812983204,0.893306303743287
,s5_n200,0,20260701,,KDPCS,all,42,0.182295758129832,0.8933063037432869
,s5_n200,0,20260701,,KDPCS,all,43,0.17386123504498754,0.9072742480964902
,s5_n200,0,20260701,,KDPCS,all,44,0.17616526124555246,0.8614306476447146
,s5_n200,0,20260701,,KDPCS,all,45,0.17616526124555246,0.8614306476447146
,s5_n200,0,20260701,,KDPCS,all,46,0.17616526124555246,0.8614306476447146
,s5_n200,0,20260701,,KDPCS,all,47,0.1768374104877631,0.8614306476447146
,s5_n200,0,20260701,,KDPCS,all,48,0.1768374104877631,0.8614306476447146
,s5_n200,0,20260701,,KDPCS,all,49,0.17316085328468928,0.8614306476447143
,s5_n200,0,20260701,,KDPCS,nd,0,0.1736491712418695,0.9381604809301917
,s5_n200,0,20260701,,KDPCS,nd,1,0.1910002677732857,0.9251731982498902
,s5_n200,0,20260701,,KDPCS,nd,2,0.20021660047336096,0.9112052538966867
,s5_n200,0,20260701,,KDPCS,nd,3,0.2187449292607689,0.8779873070368925
,s5_n200,0,20260701,,KDPCS,nd,4,0.22607002602319304,0.8492481073063584
,s5_n200,0,20260701,,KDPCS,nd,5,0.2444720008013054,0.7924945987832509
,s5_n200,0,20260701,,KDPCS,nd,6,0.24957109375155825,0.7610367545310747
,s5_n200,0,20260701,,KDPCS,nd,7,0.25243248086631115,0.7294933350036722
,s5_n200,0,20260701,,KDPCS,nd,8,0.2770807263840269,0.6892980418099534
,s5_n200,0,20260701,,KDPCS,nd,9,0.2800813176503065,0.5940757022995647
,s5_n200,0,20260701,,KDPCS,nd,10,0.2811292620175706,0.5243935200419807
,s5_n200,0,20260701,,KDPCS,nd,11,0.2856676312573854,0.4864378868948882
,s5_n200,0,20260701,,KDPCS,nd,12,0.2897502089292081,0.43352448674347793
,s5_n200,0,20260701,,KDPCS,union_ref_nd,0,0.1736491712418695,0.9381604809301917
,s5_n200,0,20260701,,KDPCS,union_ref_nd,1,0.1910002677732857,0.9251731982498902
,s5_n200,0,20260701,,KDPCS,union_ref_nd,2,0.20021660047336096,0.9112052538966867
,s5_n200,0,20260701,,KDPCS,union_ref_nd,3,0.2187449292607689,0.8779873070368925
,s5_n200,0,20260701,,KDPCS,union_ref_nd,4,0.22607002602319304,0.8492481073063584
,s5_n200,0,20260701,,KDPCS,union_ref_nd,5,0.2444720008013054,0.7924945987832509
,s5_n200,0,20260701,,KDPCS,union_ref_nd,6,0.24957109375155825,0.7610367545310747
,s5_n200,0,20260701,,KDPCS,union_ref_nd,7,0.25243248086631115,0.7294933350036722
,s5_n200,0,20260701,,KDPCS,union_ref_nd,8,0.2770807263840269,0.6892980418099534
,s5_n200,0,20260701,,KDPCS,union_ref_nd,9,0.2800813176503065,0.5940757022995647
,s5_n200,0,20260701,,KDPCS,union_ref_nd,10,0.2811292620175706,0.5243935200419807
,s5_n200,0,20260701,,KDPCS,union_ref_nd,11,0.2856676312573854,0.4864378868948882
,s5_n200,0,20260701,,KDPCS,union_ref_nd,12,0.2897502089292081,0.43352448674347793
,s8_n200,0,20260701,,KDPCS,all,0,0.40558880080452714,0.5604746718975626
,s8_n200,0,20260701,,KDPCS,all,1,0.4055888008045271,0.5604746718975626
,s8_n200,0,20260701,,KDPCS,all,2,0.4055888008045271,0.5604746718975626
,s8_n200,0,20260701,,KDPCS,all,3,0.40321773680339923,0.570614972755757
,s8_n200,0,20260701,,KDPCS,all,4,0.4131073197597279,0.5833533110529534
,s8_n200,0,20260701,,KDPCS,all,5,0.4131073197597279,0.5833533110529534
,s8_n200,0,20260701,,KDPCS,all,6,0.4131073197597279,0.5833533110529534
,s8_n200,0,20260701,,KDPCS,all,7,0.408243221447159,0.666372732640841
,s8_n200,0,20260701,,KDPCS,all,8,0.4018829810032551,0.666372732640841
,s8_n200,0,20260701,,KDPCS,all,9,0.3988256199954317,0.7166984677936385
,s8_n200,0,20260701,,KDPCS,all,10,0.39794097299105324,0.7166984677936385
,s8_n200,0,20260701,,KDPCS,all,11,0.39061087025716307,0.7370997732134846
,s8_n200,0,20260701,,KDPCS,all,12,0.3915242888506906,0.7589165510498688
,s8_n200,0,20260701,,KDPCS,all,13,0.3923332165727269,0.7589165510498688
,s8_n200,0,20260701,,KDPCS,all,14,0.37490966257426667,0.806260203492956
,s8_n200,0,20260701,,KDPCS,all,15,0.3825331357830567,0.7823137176234505
,s8_n200,0,20260701,,KDPCS,all,16,0.3825331357830567,0.7823137176234505
,s8_n200,0,20260701,,KDPCS,all,17,0.35256114571390207,0.853007396917914
,s8_n200,0,20260701,,KDPCS,all,18,0.35208782743646994,0.8436931318473682
,s8_n200,0,20260701,,KDPCS,all,19,0.34651649512932614,0.8750717309130364
,s8_n200,0,20260701,,KDPCS,all,20,0.35649834123133856,0.850897914579483
,s8_n200,0,20260701,,KDPCS,all,21,0.3554805978869042,0.882276513645151
,s8_n200,0,20260701,,KDPCS,all,22,0.3364199514403569,0.9111452984804442
,s8_n200,0,20260701,,KDPCS,all,23,0.33641995144035686,0.9111452984804442
,s8_n200,0,20260701,,KDPCS,all,24,0.34245131375876225,0.891755371176045
,s8_n200,0,20260701,,KDPCS,all,25,0.31525545456179177,0.945050369340393
,s8_n200,0,20260701,,KDPCS,all,26,0.31525545456179177,0.945050369340393
,s8_n200,0,20260701,,KDPCS,all,27,0.3077595797844615,0.9510751467507104
,s8_n200,0,20260701,,KDPCS,all,28,0.30120731969702014,0.9510751467507104
,s8_n200,0,20260701,,KDPCS,all,29,0.30120731969702014,0.9510751467507104
,s8_n200,0,20260701,,KDPCS,all,30,0.2981770436950824,0.9510751467507104
,s8_n200,0,20260701,,KDPCS,all,31,0.2981770436950824,0.9510751467507104
,s8_n200,0,20260701,,KDPCS,all,32,0.29767845826259803,0.9510751467507105
,s8_n200,0,20260701,,KDPCS,all,33,0.29401708475103894,0.9612128117562935
,s8_n200,0,20260701,,KDPCS,all,34,0.2849833467541683,0.9687034960729294
,s8_n200,0,20260701,,KDPCS,all,35,0.27209886598091537,0.9687034960729292
,s8_n200,0,20260701,,KDPCS,all,36,0.27209886598091537,0.9687034960729292
,s8_n200,0,20260701,,KDPCS,all,37,0.2731429827559823,0.9733835254454188
,s8_n200,0,20260701,,KDPCS,all,38,0.27081998539431423,0.9799607705449714
,s8_n200,0,20260701,,KDPCS,all,39,0.2315683049751048,0.9604896049083369
,s8_n200,0,20260701,,KDPCS,all,40,0.2315683049751048,0.9604896049083369
,s8_n200,0,20260701,,KDPCS,all,41,0.2315683049751048,0.9604896049083369
,s8_n200,0,20260701,,KDPCS,all,42,0.23692006207399266,0.9473137006852502
,s8_n200,0,20260701,,KDPCS,all,43,0.2411508455590575,0.9320954701882039
,s8_n200,0,20260701,,KDPCS,all,44,0.2411508455590575,0.9320954701882039
,s8_n200,0,20260701,,KDPCS,all,45,0.2411508455590575,0.9320954701882039
,s8_n200,0,20260701,,KDPCS,all,46,0.22025854547488827,0.9872616617028032
,s8_n200,0,20260701,,KDPCS,all,47,0.22025854547488827,0.9872616617028032
,s8_n200,0,20260701,,KDPCS,all,48,0.22025854547488827,0.9872616617028032
,s8_n200,0,20260701,,KDPCS,all,49,0.22025854547488827,0.9872616617028032
,s8_n200,0,20260701,,KDPCS,nd,0,0.22025854547488827,0.9872616617028032
,s8_n200,0,20260701,,KDPCS,nd,1,0.27081998539431423,0.9799607705449714
,s8_n200,0,20260701,,KDPCS,nd,2,0.2731429827559823,0.9733835254454188
,s8_n200,0,20260701,,KDPCS,nd,3,0.2849833467541683,0.9687034960729294
,s8_n200,0,20260701,,KDPCS,nd,4,0.29401708475103894,0.9612128117562935
,s8_n200,0,20260701,,KDPCS,nd,5,0.3077595797844615,0.9510751467507104
,s8_n200,0,20260701,,KDPCS,nd,6,0.31525545456179177,0.945050369340393
,s8_n200,0,20260701,,KDPCS,nd,7,0.3364199514403569,0.9111452984804442
,s8_n200,0,20260701,,KDPCS,nd,8,0.34245131375876225,0.891755371176045
,s8_n200,0,20260701,,KDPCS,nd,9,0.3554805978869042,0.882276513645151
,s8_n200,0,20260701,,KDPCS,nd,10,0.35649834123133856,0.850897914579483
,s8_n200,0,20260701,,KDPCS,nd,11,0.37490966257426667,0.806260203492956
,s8_n200,0,20260701,,KDPCS,nd,12,0.3825331357830567,0.7823137176234505
,s8_n200,0,20260701,,KDPCS,nd,13,0.3923332165727269,0.7589165510498688
,s8_n200,0,20260701,,KDPCS,nd,14,0.3988256199954317,0.7166984677936385
,s8_n200,0,20260701,,KDPCS,nd,15,0.408243221447159,0.666372732640841
,s8_n200,0,20260701,,KDPCS,nd,16,0.4131073197597279,0.5833533110529534
,s8_n200,0,20260701,,KDPCS,union_ref_nd,0,0.22025854547488827,0.9872616617028032
,s8_n200,0,20260701,,KDPCS,union_ref_nd,1,0.27081998539431423,0.9799607705449714
,s8_n200,0,20260701,,KDPCS,union_ref_nd,2,0.2731429827559823,0.9733835254454188
,s8_n200,0,20260701,,KDPCS,union_ref_nd,3,0.2849833467541683,0.9687034960729294
,s8_n200,0,20260701,,KDPCS,union_ref_nd,4,0.29401708475103894,0.9612128117562935
,s8_n200,0,20260701,,KDPCS,union_ref_nd,5,0.3077595797844615,0.9510751467507104
,s8_n200,0,20260701,,KDPCS,union_ref_nd,6,0.31525545456179177,0.945050369340393
,s8_n200,0,20260701,,KDPCS,union_ref_nd,7,0.3364199514403569,0.9111452984804442
,s8_n200,0,20260701,,KDPCS,union_ref_nd,8,0.34245131375876225,0.891755371176045
,s8_n200,0,20260701,,KDPCS,union_ref_nd,9,0.3554805978869042,0.882276513645151
,s8_n200,0,20260701,,KDPCS,union_ref_nd,10,0.35649834123133856,0.850897914579483
,s8_n200,0,20260701,,KDPCS,union_ref_nd,11,0.37490966257426667,0.806260203492956
,s8_n200,0,20260701,,KDPCS,union_ref_nd,12,0.3825331357830567,0.7823137176234505
,s8_n200,0,20260701,,KDPCS,union_ref_nd,13,0.3923332165727269,0.7589165510498688
,s8_n200,0,20260701,,KDPCS,union_ref_nd,14,0.3988256199954317,0.7166984677936385
,s8_n200,0,20260701,,KDPCS,union_ref_nd,15,0.408243221447159,0.666372732640841
,s8_n200,0,20260701,,KDPCS,union_ref_nd,16,0.4131073197597279,0.5833533110529534
,s8_n300,0,20260701,,KDPCS,all,0,0.28717783071786507,0.6211269577482774
,s8_n300,0,20260701,,KDPCS,all,1,0.28717783071786507,0.6211269577482774
,s8_n300,0,20260701,,KDPCS,all,2,0.2879033091633044,0.6211269577482774
,s8_n300,0,20260701,,KDPCS,all,3,0.29772914056521155,0.6446138479289677
,s8_n300,0,20260701,,KDPCS,all,4,0.29087201577645677,0.658259764140276
,s8_n300,0,20260701,,KDPCS,all,5,0.29087201577645677,0.658259764140276
,s8_n300,0,20260701,,KDPCS,all,6,0.292855432255882,0.6696851159890924
,s8_n300,0,20260701,,KDPCS,all,7,0.30619934028394574,0.6760337941833755
,s8_n300,0,20260701,,KDPCS,all,8,0.30760129311911105,0.6760337941833755
,s8_n300,0,20260701,,KDPCS,all,9,0.30005374273156415,0.7591957283905972
,s8_n300,0,20260701,,KDPCS,all,10,0.29745282875487444,0.7685405076120193
,s8_n300,0,20260701,,KDPCS,all,11,0.2947199105869548,0.788302083391788
,s8_n300,0,20260701,,KDPCS,all,12,0.29034786338859964,0.8178819344484703
,s8_n300,0,20260701,,KDPCS,all,13,0.28232110002167043,0.8272288347831034
,s8_n300,0,20260701,,KDPCS,all,14,0.2773720246607387,0.8429935795395315
,s8_n300,0,20260701,,KDPCS,all,15,0.27786243192596355,0.8770339921017812
,s8_n300,0,20260701,,KDPCS,all,16,0.26792343755091563,0.8944065626741106
,s8_n300,0,20260701,,KDPCS,all,17,0.2698491035144371,0.8944065626741106
,s8_n300,0,20260701,,KDPCS,all,18,0.2688246408628787,0.9185504859029527
,s8_n300,0,20260701,,KDPCS,all,19,0.2660896267664416,0.9208003997104703
,s8_n300,0,20260701,,KDPCS,all,20,0.2523651150740414,0.9387026495899631
,s8_n300,0,20260701,,KDPCS,all,21,0.2539024935907553,0.946073617935965
,s8_n300,0,20260701,,KDPCS,all,22,0.23745834239659566,0.954091446436582
,s8_n300,0,20260701,,KDPCS,all,23,0.23745834239659566,0.9540914464365822
,s8_n300,0,20260701,,KDPCS,all,24,0.24430465787718522,0.9088342634112122
,s8_n300,0,20260701,,KDPCS,all,25,0.2390749466882283,0.917205979806837
,s8_n300,0,20260701,,KDPCS,all,26,0.2328007214290195,0.9359534582521608
,s8_n300,0,20260701,,KDPCS,all,27,0.23195238228922277,0.951302173819808
,s8_n300,0,20260701,,KDPCS,all,28,0.23195238228922277,0.951302173819808
,s8_n300,0,20260701,,KDPCS,all,29,0.21653933645558585,0.9557196485970846
,s8_n300,0,20260701,,KDPCS,all,30,0.21653933645558582,0.9557196485970844
,s8_n300,0,20260701,,KDPCS,all,31,0.21653933645558582,0.9557196485970844
,s8_n300,0,20260701,,KDPCS,all,32,0.21649247767055535,0.948988187446744
,s8_n300,0,20260701,,KDPCS,all,33,0.203203827764032,0.9677356658920677
,s8_n300,0,20260701,,KDPCS,all,34,0.20320382776403204,0.9677356658920677
,s8_n300,0,20260701,,KDPCS,all,35,0.19436454389814406,0.9716478905713875
,s8_n300,0,20260701,,KDPCS,all,36,0.1939054078968665,0.9767849241170586
,s8_n300,0,20260701,,KDPCS,all,37,0.1939054078968665,0.9767849241170586
,s8_n300,0,20260701,,KDPCS,all,38,0.19771604112002017,0.9767849241170586
,s8_n300,0,20260701,,KDPCS,all,39,0.19771604112002017,0.9767849241170586
,s8_n300,0,20260701,,KDPCS,all,40,0.19703394855999212,0.9647689068220753
,s8_n300,0,20260701,,KDPCS,all,41,0.19703394855999212,0.9647689068220753
,s8_n300,0,20260701,,KDPCS,all,42,0.18588367850526066,0.9713259400480764
,s8_n300,0,20260701,,KDPCS,all,43,0.18785243282158465,0.9713259400480762
,s8_n300,0,20260701,,KDPCS,all,44,0.18465842482567907,0.9699462768765555
,s8_n300,0,20260701,,KDPCS,all,45,0.18465842482567907,0.9699462768765555
,s8_n300,0,20260701,,KDPCS,all,46,0.1751147044267365,0.9369402985560453
,s8_n300,0,20260701,,KDPCS,all,47,0.1751147044267365,0.9369402985560453
,s8_n300,0,20260701,,KDPCS,all,48,0.19053217811416862,0.911635786884721
,s8_n300,0,20260701,,KDPCS,all,49,0.1728707775595476,0.9310142198636593
,s8_n300,0,20260701,,KDPCS,nd,0,0.19771604112002017,0.9767849241170586
,s8_n300,0,20260701,,KDPCS,nd,1,0.203203827764032,0.9677356658920677
,s8_n300,0,20260701,,KDPCS,nd,2,0.21653933645558585,0.9557196485970846
,s8_n300,0,20260701,,KDPCS,nd,3,0.23745834239659566,0.954091446436582
,s8_n300,0,20260701,,KDPCS,nd,4,0.2539024935907553,0.946073617935965
,s8_n300,0,20260701,,KDPCS,nd,5,0.2660896267664416,0.9208003997104703
,s8_n300,0,20260701,,KDPCS,nd,6,0.2688246408628787,0.9185504859029527
,s8_n300,0,20260701,,KDPCS,nd,7,0.2698491035144371,0.8944065626741106
,s8_n300,0,20260701,,KDPCS,nd,8,0.27786243192596355,0.8770339921017812
,s8_n300,0,20260701,,KDPCS,nd,9,0.28232110002167043,0.8272288347831034
,s8_n300,0,20260701,,KDPCS,nd,10,0.29034786338859964,0.8178819344484703
,s8_n300,0,20260701,,KDPCS,nd,11,0.2947199105869548,0.788302083391788
,s8_n300,0,20260701,,KDPCS,nd,12,0.29745282875487444,0.7685405076120193
,s8_n300,0,20260701,,KDPCS,nd,13,0.30005374273156415,0.7591957283905972
,s8_n300,0,20260701,,KDPCS,nd,14,0.30760129311911105,0.6760337941833755
,s8_n300,0,20260701,,KDPCS,union_ref_nd,0,0.19771604112002017,0.9767849241170586
,s8_n300,0,20260701,,KDPCS,union_ref_nd,1,0.203203827764032,0.9677356658920677
,s8_n300,0,20260701,,KDPCS,union_ref_nd,2,0.21653933645558585,0.9557196485970846
,s8_n300,0,20260701,,KDPCS,union_ref_nd,3,0.23745834239659566,0.954091446436582
,s8_n300,0,20260701,,KDPCS,union_ref_nd,4,0.2539024935907553,0.946073617935965
,s8_n300,0,20260701,,KDPCS,union_ref_nd,5,0.2660896267664416,0.9208003997104703
,s8_n300,0,20260701,,KDPCS,union_ref_nd,6,0.2688246408628787,0.9185504859029527
,s8_n300,0,20260701,,KDPCS,union_ref_nd,7,0.2698491035144371,0.8944065626741106
,s8_n300,0,20260701,,KDPCS,union_ref_nd,8,0.27786243192596355,0.8770339921017812
,s8_n300,0,20260701,,KDPCS,union_ref_nd,9,0.28232110002167043,0.8272288347831034
,s8_n300,0,20260701,,KDPCS,union_ref_nd,10,0.29034786338859964,0.8178819344484703
,s8_n300,0,20260701,,KDPCS,union_ref_nd,11,0.2947199105869548,0.788302083391788
,s8_n300,0,20260701,,KDPCS,union_ref_nd,12,0.29745282875487444,0.7685405076120193
,s8_n300,0,20260701,,KDPCS,union_ref_nd,13,0.30005374273156415,0.7591957283905972
,s8_n300,0,20260701,,KDPCS,union_ref_nd,14,0.30760129311911105,0.6760337941833755
,s8_n400,0,20260701,,KDPCS,all,0,0.22692105523808728,0.4696325074464195
,s8_n400,0,20260701,,KDPCS,all,1,0.22775575019759836,0.4696325074464195
,s8_n400,0,20260701,,KDPCS,all,2,0.23164487896551056,0.48216267923284933
,s8_n400,0,20260701,,KDPCS,all,3,0.23512404162583764,0.4894194608610579
,s8_n400,0,20260701,,KDPCS,all,4,0.23748472773757254,0.5830978037792914
,s8_n400,0,20260701,,KDPCS,all,5,0.23748472773757254,0.5830978037792914
,s8_n400,0,20260701,,KDPCS,all,6,0.23610196650621462,0.6020819008184533
,s8_n400,0,20260701,,KDPCS,all,7,0.2393338818149362,0.6280731866197684
,s8_n400,0,20260701,,KDPCS,all,8,0.2295365157172674,0.6901951134452073
,s8_n400,0,20260701,,KDPCS,all,9,0.2229270601404784,0.7649106425119657
,s8_n400,0,20260701,,KDPCS,all,10,0.21998284030814233,0.7962781487109888
,s8_n400,0,20260701,,KDPCS,all,11,0.21579236782167718,0.8296501986337342
,s8_n400,0,20260701,,KDPCS,all,12,0.21688612109918967,0.840680332951601
,s8_n400,0,20260701,,KDPCS,all,13,0.21698580647464846,0.8296060324601876
,s8_n400,0,20260701,,KDPCS,all,14,0.2166253885187097,0.859664429990763
,s8_n400,0,20260701,,KDPCS,all,15,0.2166253885187097,0.859664429990763
,s8_n400,0,20260701,,KDPCS,all,16,0.20334534959486053,0.8761165517187101
